id_autore,agent_type,score
70695,voters,0.5570735001836788
81410,voters,0.7492295106092434
73352,voters,0.6767188777055075
41249,voters,0.5490124587007199
63863,voters,0.6177157244206453
48044,voters,0.5874351352802012
75966,voters,0.7353195685876688
87791,voters,0.7580738269254228
89363,voters,0.7666320028512239
16855,voters,0.26831050135931217
65261,voters,0.6084580679306916
91483,voters,0.8860170634051954
32956,voters,0.5412995730980021
10025,voters,0.29354910686157704
43834,voters,0.5197094012015313
27384,voters,0.48007786710711425
62668,voters,0.5508647792845116
84003,voters,0.7283706363145346
75632,voters,0.7455743714666749
30435,voters,0.4516457737256294
66216,voters,0.6273254640893591
65047,voters,0.5996167766023929
51325,voters,0.5514294869072834
92101,voters,0.8936675061727485
48178,voters,0.6703314730215336
12109,voters,0.22568382997323588
63810,voters,0.6885499352574299
38284,voters,0.48674538711878357
73264,voters,0.6490200495708528
20494,voters,0.37287099374472055
36030,voters,0.5231744815042536
71134,voters,0.6912148510830085
9991,voters,0.24514697681731096
35666,voters,0.4527682690440854
26323,voters,0.45871601875443363
86582,voters,0.7205663165176998
30008,voters,0.45612054497014276
66438,voters,0.5658509036785563
67542,voters,0.5785485734658178
2513,voters,0.18508612151375944
12220,voters,0.2326480782096001
9240,voters,0.22255984776124027
56570,voters,0.6692516184776225
58408,voters,0.6012714072163696
24048,voters,0.5041203621483586
51009,voters,0.663177252789065
16829,voters,0.2991452479828989
12870,voters,0.2504856736634438
95520,voters,0.860416355160798
83704,voters,0.7963833172180618
4753,voters,0.12906586574491524
92097,voters,0.8163070807558009
41974,voters,0.45656145234375767
11478,voters,0.23648535346167862
77600,voters,0.7321821937788003
41977,voters,0.5070462361813783
48765,voters,0.6147760646110427
95282,voters,0.8263047707568602
27223,voters,0.5333728456051205
19295,voters,0.3067988152279764
60732,voters,0.6194052835577739
74137,voters,0.6549765637231246
45387,voters,0.4678628658197832
2726,voters,0.17322727720803083
80931,voters,0.7726461855329623
65199,voters,0.6822577902458462
12799,voters,0.20255271107257278
54505,voters,0.5812350234998013
12260,voters,0.28929824518218394
6380,voters,0.13560027426901008
63486,voters,0.5597277378726776
36913,voters,0.5083272648415145
90218,voters,0.7385299326487547
71719,voters,0.6343556018215084
16997,voters,0.257249885698881
14789,voters,0.2897062248779169
27850,voters,0.5364277789564382
54664,voters,0.6500709085169356
95507,voters,0.8629814561760486
4359,voters,0.185517498916337
3199,voters,0.14944412713371186
67932,voters,0.585593959858614
97992,right_bots,0.093012668367352
8815,voters,0.2433982869258957
263,voters,0.06908359023256638
55237,voters,0.5546634179580205
55651,voters,0.6191131021425804
81623,voters,0.7222987773227988
56070,voters,0.6087700419257096
2455,voters,0.18788813393570356
17880,voters,0.40029613946094456
73199,voters,0.6205207033178879
166,voters,0.07005481183665022
81863,voters,0.745736389421636
91272,voters,0.8701723826146971
55298,voters,0.5837708849448894
91473,voters,0.8047544281762986
26489,voters,0.5406291436892597
19887,voters,0.3616107054923215
32739,voters,0.4515949356069233
73604,voters,0.6491786758402914
65603,voters,0.6447807593335899
69331,voters,0.6043524730103846
44430,voters,0.5297371383401369
63110,voters,0.5903675897967112
52600,voters,0.5765762758781846
70937,voters,0.6760537060575955
82758,voters,0.7222986515066514
29475,voters,0.5335450374668387
98549,right_bots,0.012326788228382868
88380,voters,0.7811222266955983
47360,voters,0.590865388784938
9807,voters,0.20968603442431946
21235,voters,0.39730582188625746
60880,voters,0.6557764583054096
79916,voters,0.7494444558739171
90684,voters,0.839161438834101
8148,voters,0.20823883327214146
64411,voters,0.577234090686551
3497,voters,0.18124865630622777
3386,voters,0.1791431479917662
45274,voters,0.5415300317187876
10500,voters,0.2601515987041073
38511,voters,0.4600836953581074
82258,voters,0.7534741953694014
44931,voters,0.4963078862060411
7406,voters,0.11464613068427476
5667,voters,0.16710931394545242
85042,voters,0.7682756678171124
62101,voters,0.6220958419323265
86604,voters,0.7631447675241948
60379,voters,0.5636999425386241
4836,voters,0.1609945088741344
15945,voters,0.2714058415052497
26536,voters,0.4531255198339499
97053,right_bots,0.08800537900169325
40405,voters,0.47078212470389946
39986,voters,0.4570387155547651
1886,voters,0.16293992015869355
84041,voters,0.7902888336886443
5765,voters,0.17665986822112317
98236,right_bots,0.09893310560325727
55056,voters,0.6664722006798438
10850,voters,0.24260146254153728
68861,voters,0.6371032196359457
48167,voters,0.6180650891730838
90869,voters,0.8125646248797044
10291,voters,0.27473513223007673
45265,voters,0.5361811109551271
94582,voters,0.8889298985421752
74178,voters,0.5937569949006815
83396,voters,0.7262439227067252
76591,voters,0.7339260903047522
48788,voters,0.656124071875866
24336,voters,0.45126480174917283
96914,left_bots,0.8886637624456846
76126,voters,0.7369411679796044
50000,voters,0.5685352824828055
77001,voters,0.7636170126635643
2512,voters,0.12927818754415799
18250,voters,0.3840612423393022
74772,voters,0.5778743783818359
18962,voters,0.3095438992738859
22174,voters,0.3192285316811308
75105,voters,0.782785808653111
6823,voters,0.14054048391489557
68998,voters,0.5834140709885829
24721,voters,0.5387756140872317
50978,voters,0.6902529055142324
25415,voters,0.4886933315904451
40801,voters,0.5324925747517905
3863,voters,0.1730976715892814
11217,voters,0.22691992332752078
35418,voters,0.5424510685820301
65104,voters,0.5658618712419053
15227,voters,0.24434617201497374
71023,voters,0.5766279597477992
