id_autore,agent_type,score
88523,voters,0.7361457902784744
51955,voters,0.6023074840976581
55537,voters,0.6404597386998369
94187,voters,0.8917446832446494
94506,voters,0.880392929370994
54565,voters,0.6193934470791227
16675,voters,0.2344673722170994
7387,voters,0.19250192235089045
61188,voters,0.5726785153512387
95288,voters,0.8994500073214249
45949,voters,0.47757824023452783
88600,voters,0.7574265354759437
4525,voters,0.14813298281827672
44482,voters,0.5168856835921007
13515,voters,0.29020569772601656
91401,voters,0.8779392220496649
81015,voters,0.7408245869578034
42985,voters,0.4796732297020173
68905,voters,0.6558514319805976
83216,voters,0.7023331003501845
98150,right_bots,0.09668497402646688
40425,voters,0.49080050254900004
34955,voters,0.5412607049608955
43100,voters,0.5279053296546363
85708,voters,0.7774549632166121
15506,voters,0.28948419704999906
74366,voters,0.5515971348147419
8841,voters,0.2515308304879004
15588,voters,0.23465012734201013
53358,voters,0.6303797728861731
58373,voters,0.6502782314526354
86585,voters,0.7373438248647577
54799,voters,0.6269865811653444
69183,voters,0.6044349912642996
47504,voters,0.6191702823824532
72053,voters,0.6633283565280506
89500,voters,0.7927931318765208
31545,voters,0.47928590987303255
82869,voters,0.7807134865300303
76445,voters,0.7001707385854696
39974,voters,0.5182748474236529
68876,voters,0.6640733585090269
24840,voters,0.5381890072150111
99669,right_bots,0.08134251023502045
36939,voters,0.5340833067527802
50736,voters,0.6245220860841804
96537,left_bots,0.8914180376394116
66643,voters,0.5596379150778398
98396,right_bots,0.08540209677445984
10277,voters,0.2875124970082971
2072,voters,0.1551715336367738
82655,voters,0.7438571800210702
41231,voters,0.47318078139361996
46059,voters,0.5040217863333487
47312,voters,0.5549774439744437
50117,voters,0.6741062221692159
45174,voters,0.5503696870085804
78262,voters,0.7629653196226792
16360,voters,0.2536320304732893
25859,voters,0.4744328702472432
81384,voters,0.7912629612895493
57741,voters,0.5808822942002912
16035,voters,0.2575024045554662
62413,voters,0.6088558380727508
76858,voters,0.7745817737161607
89563,voters,0.726315295344425
46326,voters,0.6462780424038752
48312,voters,0.6898950751995635
98973,right_bots,0.07069590637999776
66655,voters,0.675628730624893
58815,voters,0.6139452866309683
12646,voters,0.2471259155087836
12979,voters,0.2333265732542708
60068,voters,0.5650934267485762
78946,voters,0.7460988432997515
44128,voters,0.49857558104074906
23909,voters,0.5125135478394198
33846,voters,0.5417528212729796
34425,voters,0.4870543557406125
11496,voters,0.24918861160639547
66226,voters,0.6259901268108503
64835,voters,0.6988590136378089
2046,voters,0.15359625483433476
26004,voters,0.5256526873543552
61540,voters,0.6391297519179742
63642,voters,0.5717835786973855
62347,voters,0.5504183594711543
74326,voters,0.6339622577703411
97654,right_bots,0.030774096008303976
25669,voters,0.47820278715502557
63720,voters,0.6387670487185326
91065,voters,0.8645905021233998
68361,voters,0.5714528308999117
9392,voters,0.2637637114052234
6783,voters,0.18024601039241783
52643,voters,0.5636624957224934
47523,voters,0.6050920525387264
68571,voters,0.6984563015787357
34477,voters,0.46239212972175664
97332,right_bots,0.08937705106129629
80839,voters,0.7692755547341991
42372,voters,0.45983209514895496
15358,voters,0.28820175809084997
78261,voters,0.7935402488114683
61692,voters,0.5623506307697399
15206,voters,0.2424833408329562
7149,voters,0.17593949619174645
87734,voters,0.7849346451444644
70392,voters,0.5615405790292277
2725,voters,0.13488602143051115
24896,voters,0.5093173604413698
24359,voters,0.514154820403065
62323,voters,0.6439480899067413
8142,voters,0.228455299576746
93667,voters,0.8612598933079095
4623,voters,0.12168601752516058
58026,voters,0.6067425595763075
69564,voters,0.6909516763643238
55745,voters,0.5968968002092214
59381,voters,0.6404584032102004
42462,voters,0.5452382426482735
49009,voters,0.6671508755346944
82104,voters,0.7394036759912271
9185,voters,0.2953387118107591
60883,voters,0.6277631726841574
77470,voters,0.7532620866849322
24724,voters,0.5022671406023078
